ISIN,Company Name,Year,RGS Product Category,Company Product Category Revenue
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2017,Light Construction Vehicles,2651677443
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2017,Waste Management Services,394321235
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2018,Agricultural and Farm Vehicle and Parts,223167884
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2018,Investment Banking Services,75117159
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2018,Light Construction Vehicles,4038497916
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2019,Agricultural and Farm Vehicle and Parts,229142281
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2019,Investment Banking Services,106093682
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2019,Light Construction Vehicles,5932246651
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2020,Agricultural and Farm Vehicle and Parts,383114955
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2020,Investment Banking Services,156746570
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2020,Light Construction Vehicles,8893162191
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2021,Agricultural and Farm Vehicle and Parts,450682156
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2021,Investment Banking Services,108636595
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2021,Light Construction Vehicles,9849565667
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2022,Agricultural and Farm Vehicle and Parts,317567290
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2022,Investment Banking Services,74502480
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2022,Light Construction Vehicles,5790476310
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2023,Agricultural and Farm Vehicle and Parts,295257275
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2023,Investment Banking Services,70122466
CNE100000X85,Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,2023,Light Construction Vehicles,6278891643
CNE100000XX9,"Yonghui Superstores Co., Ltd. Class A",2015,Food Retail,6494811152
CNE100000XX9,"Yonghui Superstores Co., Ltd. Class A",2016,Food Retail,7124695487
CNE100000XX9,"Yonghui Superstores Co., Ltd. Class A",2017,Food Retail,8334472749
CNE100000XX9,"Yonghui Superstores Co., Ltd. Class A",2018,Food Retail,10652062606
CNE100000XX9,"Yonghui Superstores Co., Ltd. Class A",2019,Food Retail,12283206953
CNE100000XX9,"Yonghui Superstores Co., Ltd. Class A",2020,Food Retail,13507117052
CNE1000010N2,"37 Interactive Entertainment Network Technology Group Co., Ltd.",2021,Game Software Products and Related Services,2513406423
CNE1000012B3,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2015,Active Pharmaceutical Ingredients and Drug Delivery,1612601679
CNE1000012B3,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2015,Drug Retail,15175716625
CNE1000012B3,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2016,Active Pharmaceutical Ingredients and Drug Delivery,1555451261
CNE1000012B3,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2016,Drug Retail,16622255807
CNE1000012B3,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2017,Active Pharmaceutical Ingredients and Drug Delivery,1846070267
CNE1000012B3,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2017,Drug Retail,17515114707
CNE1000012B3,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2018,Active Pharmaceutical Ingredients and Drug Delivery,2444708444
CNE1000012B3,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2018,Drug Retail,21597020343
CNE1000012B3,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2019,Active Pharmaceutical Ingredients and Drug Delivery,2873363959
CNE1000012B3,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2019,Drug Retail,24126594651
CNE1000012B3,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2020,Active Pharmaceutical Ingredients and Drug Delivery,2927726399
CNE1000012B3,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2020,Drug Retail,24876190528
CNE1000012B3,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2021,Active Pharmaceutical Ingredients and Drug Delivery,3279808587
CNE1000012B3,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2021,Drug Retail,30184645322
CNE1000012B3,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2022,Active Pharmaceutical Ingredients and Drug Delivery,3313635370
CNE1000012B3,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2022,Drug Retail,31137084722
CNE1000012B3,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2023,Active Pharmaceutical Ingredients and Drug Delivery,3063860816
CNE1000012B3,Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2023,Drug Retail,33674888152
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2015,Investment Banking Services,732914780
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2015,Investment and Investment Advisory Services,1247179940
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2015,Sales and Trading,9622531867
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2016,Investment Banking Services,824277832
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2016,Investment and Investment Advisory Services,1133268563
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2016,Sales and Trading,5578553420
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2017,Investment Banking Services,639851760
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2017,Investment and Investment Advisory Services,1185984782
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2017,Sales and Trading,6602374629
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2018,Investment Banking Services,455240403
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2018,Investment and Investment Advisory Services,987796674
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2018,Sales and Trading,6273591288
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2019,Investment Banking Services,669381206
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2019,Investment and Investment Advisory Services,1075529822
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2019,Sales and Trading,6515806876
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2020,Investment Banking Services,876970632
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2020,Investment and Investment Advisory Services,1457949150
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2020,Sales and Trading,8077488611
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2021,Investment Banking Services,2850778316
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2021,Investment and Investment Advisory Services,2095425728
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2021,Sales and Trading,6919118213
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2022,Investment Banking Services,2342229779
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2022,Investment and Investment Advisory Services,1809521971
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2022,Sales and Trading,5517281861
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2023,Investment Banking Services,881627144
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2023,Investment and Investment Advisory Services,1530866744
CNE1000016V2,CITIC Securities Co. Ltd. Class H,2023,Sales and Trading,6065664176
CNE1000017G1,"Power Construction Corporation of China, Ltd. Class A",2021,Commercial Property Engineering and Construction,4578305556
CNE1000017G1,"Power Construction Corporation of China, Ltd. Class A",2021,"Infrastructure and Civil Engineering, and Construction",65009466621
CNE1000018W6,"Perfect World Co., Ltd. Class A",2021,Game Software Products and Related Services,1178120436
CNE1000018W6,"Perfect World Co., Ltd. Class A",2021,Live Events Entertainment,5367169
CNE1000018W6,"Perfect World Co., Ltd. Class A",2021,Video Content Production and Distribution Services,136722893
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2016,Investment and Investment Advisory Services,498324922.799465
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2016,Sales and Trading,3718039741.20054
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2017,Investment Banking Services,276866493.057112
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2017,Investment and Investment Advisory Services,1742360336.43944
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2017,Sales and Trading,4095473794.50345
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2018,Investment Banking Services,577210720
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2018,Investment and Investment Advisory Services,2470685730
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2018,Sales and Trading,2796087157
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2019,Investment and Investment Advisory Services,1761478426
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2019,Sales and Trading,3221063429
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2020,Investment Banking Services,807810561
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2020,Investment and Investment Advisory Services,2111713072
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2020,Sales and Trading,2617788670
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2021,Investment Banking Services,877476174
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2021,Investment and Investment Advisory Services,2418872819
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2021,Sales and Trading,3402839414
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2022,Investment and Investment Advisory Services,1747312108.5819
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2022,Sales and Trading,2106161189.41811
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2023,Investment and Investment Advisory Services,1372744854.62713
CNE1000019K9,"Haitong Securities Co., Ltd. Class H",2023,Sales and Trading,1866867965.37287
CNE100001M79,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",2015,Active Pharmaceutical Ingredients and Drug Delivery,1780822006
CNE100001M79,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",2015,Drug Retail,225916450
CNE100001M79,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",2016,Active Pharmaceutical Ingredients and Drug Delivery,1947595975
CNE100001M79,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",2016,Drug Retail,257002795
CNE100001M79,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",2017,Active Pharmaceutical Ingredients and Drug Delivery,2420478307
CNE100001M79,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",2017,Drug Retail,313304387
CNE100001M79,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",2018,Active Pharmaceutical Ingredients and Drug Delivery,3376686963
CNE100001M79,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",2018,Drug Retail,393044303
CNE100001M79,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",2019,Active Pharmaceutical Ingredients and Drug Delivery,3711180901
CNE100001M79,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",2019,Drug Retail,448727374
CNE100001M79,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",2020,Active Pharmaceutical Ingredients and Drug Delivery,3926981923
CNE100001M79,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",2020,Drug Retail,465126785
CNE100001M79,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",2021,Active Pharmaceutical Ingredients and Drug Delivery,5384609884
CNE100001M79,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",2021,Drug Retail,643399810
CNE100001M79,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",2022,Active Pharmaceutical Ingredients and Drug Delivery,5621179628
CNE100001M79,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",2022,Drug Retail,921449182
CNE100001M79,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",2023,Active Pharmaceutical Ingredients and Drug Delivery,4896724085
CNE100001M79,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",2023,Drug Retail,960188449
CNE100001QS1,"China Cinda Asset Management Co., Ltd. Class H",2021,Investment and Investment Advisory Services,15147396156
CNE100001SL2,"Foshan Haitian Flavouring & Food Co., Ltd. Class A",2021,Food Ingredients,3875392288
CNE100001SR9,"China Vanke Co., Ltd Class H",2015,"Office Acquisition, Development, Leasing and Management",291587719.821689
CNE100001SR9,"China Vanke Co., Ltd Class H",2015,"Residential Property Acquisition, Development, Leasing and Management",29034432575.1783
CNE100001SR9,"China Vanke Co., Ltd Class H",2016,"Office Acquisition, Development, Leasing and Management",86112308.6549872
CNE100001SR9,"China Vanke Co., Ltd Class H",2016,"Residential Property Acquisition, Development, Leasing and Management",34370737875.345
CNE100001SR9,"China Vanke Co., Ltd Class H",2017,"Office Acquisition, Development, Leasing and Management",118632980.368975
CNE100001SR9,"China Vanke Co., Ltd Class H",2017,"Residential Property Acquisition, Development, Leasing and Management",35000766933.631
CNE100001SR9,"China Vanke Co., Ltd Class H",2018,"Office Acquisition, Development, Leasing and Management",311631953.032562
CNE100001SR9,"China Vanke Co., Ltd Class H",2018,"Residential Property Acquisition, Development, Leasing and Management",44585230608.9674
CNE100001SR9,"China Vanke Co., Ltd Class H",2019,"Office Acquisition, Development, Leasing and Management",290485695
CNE100001SR9,"China Vanke Co., Ltd Class H",2019,"Residential Property Acquisition, Development, Leasing and Management",52951425157
CNE100001SR9,"China Vanke Co., Ltd Class H",2020,"Office Acquisition, Development, Leasing and Management",1602691406
CNE100001SR9,"China Vanke Co., Ltd Class H",2020,"Residential Property Acquisition, Development, Leasing and Management",59118467040
CNE100001SR9,"China Vanke Co., Ltd Class H",2021,"Office Acquisition, Development, Leasing and Management",1587011121
CNE100001SR9,"China Vanke Co., Ltd Class H",2021,"Residential Property Acquisition, Development, Leasing and Management",68621177267
CNE100001SR9,"China Vanke Co., Ltd Class H",2022,"Office Acquisition, Development, Leasing and Management",1954146336
CNE100001SR9,"China Vanke Co., Ltd Class H",2022,"Residential Property Acquisition, Development, Leasing and Management",72869102706
CNE100001SR9,"China Vanke Co., Ltd Class H",2023,"Residential Property Acquisition, Development, Leasing and Management",63982975477
CNE100001SR9,"China Vanke Co., Ltd Class H",2023,"Specialized Property Acquisition, Development, Leasing and Management",1906477947
CNE100001T80,"CGN Power Co., Ltd. Class H",2021,Diversified Utilities,224647747
CNE100001T80,"CGN Power Co., Ltd. Class H",2021,"Power Distribution, Storage and Grid Maintenance",12279807423
CNE100001TQ9,"GF Securities Co., Ltd. Class H",2021,Investment Banking Services,68432114
CNE100001TQ9,"GF Securities Co., Ltd. Class H",2021,Investment and Investment Advisory Services,6427964817
CNE100001TR7,"Fuyao Glass Industry Group Co., Ltd. Class H",2016,General Manufacturing Parts,42925301.481415
CNE100001TR7,"Fuyao Glass Industry Group Co., Ltd. Class H",2016,Glass,2458947191.51859
CNE100001TR7,"Fuyao Glass Industry Group Co., Ltd. Class H",2017,Glass,2769309744
CNE100001TR7,"Fuyao Glass Industry Group Co., Ltd. Class H",2018,Glass,3056513633
CNE100001TR7,"Fuyao Glass Industry Group Co., Ltd. Class H",2019,Glass,3054170939
CNE100001TR7,"Fuyao Glass Industry Group Co., Ltd. Class H",2020,Glass,2884079474
CNE100001TR7,"Fuyao Glass Industry Group Co., Ltd. Class H",2021,Glass,3659753622
CNE100001TR7,"Fuyao Glass Industry Group Co., Ltd. Class H",2022,Glass,4172846302
CNE100001TR7,"Fuyao Glass Industry Group Co., Ltd. Class H",2023,Glass,4608333786
